step,time,au,av,phase,phase_unwrapped,omega_inst,phase_drift,au_exact,av_exact
0,0,1,0,-0,-0,0,-0,1,-0
1,0.1,0.9059184265047006,-1.881631469905946,0.4373103545821306,0.4373103545821306,4.373103545821306,-0.006977939233706043,0.9029167963079644,-1.90961940833559
2,0.2,0.6413763914327982,-3.409209231532064,0.8745793576907414,0.8745793576907414,4.372690031086107,-0.01399722994093189,0.6305174821100763,-3.448454876683763
3,0.3,0.2561509561030562,-4.295299475062756,1.31179533280565,1.31179533280565,4.372159751149081,-0.02106954864186039,0.2356928536180243,-4.31771625060017
4,0.4,-0.1772726490047689,-4.373172627093742,1.748984627245638,1.748984627245638,4.371892944399881,-0.02816854801770896,-0.2048954095071392,-4.348622172033719
5,0.5,-0.5773400747622469,-3.628175888055836,2.186192718516594,2.186192718516594,4.37208091270957,-0.03524875056258869,-0.6056998670788134,-3.535171749252767
6,0.6000000000000001,-0.8687733752420824,-2.200490121540911,2.623451614351656,2.623451614351656,4.372588958350608,-0.04227814854336431,-0.8888977575067851,-2.035309728433741
7,0.7000000000000001,-0.9967355436709269,-0.3587532470360201,3.060756875147887,3.060756875147887,4.373052607962316,-0.04926118156296955,-0.9995015638279071,-0.1402589297308862
8,0.8,-0.9371488157428788,1.550487805596938,-2.785114487841483,3.498070819338103,4.373139441902164,-0.05623553118858959,-0.9160357423258035,1.782025441461348
9,0.9,-0.7012252176476625,3.167984156307344,-2.347835799720925,3.935349507458661,4.372786881205576,-0.0632451368838689,-0.6547065517008979,3.35830033481802
10,1,-0.3333568760997126,4.189382674651626,-1.91061098469704,4.372574322482547,4.372248150238859,-0.07030861567581947,-0.2662553420414157,4.282506117246354
11,1.1,0.09723694433584992,4.422493734059617,-1.473420037439681,4.809765269739906,4.371909472573586,-0.0774059622342973,0.1738937108290657,4.375193072288655
12,1.2,0.5095343552325194,3.823454483873789,-1.036218663376418,5.246966643803169,4.372013740632626,-0.0844928819868711,0.5802784466011828,3.618364506872992
13,1.3,0.8259561786048005,2.504981983571867,-0.5989700417225147,5.684215265457071,4.372486216539035,-0.09153255414880501,0.8739926011143385,2.158971104551763
14,1.4,0.9869634882141434,0.7151642086150372,-0.161671237718861,6.121514069460726,4.372988040036537,-0.09852204396098774,0.9980067521888636,0.2803780392136987
15,1.5,0.962260642300596,-1.209221126885936,0.2756446923444857,6.558829999524072,4.373159300633469,-0.1054944077134774,0.9282415176458323,-1.652655022707877
16,1.6,0.7564958058244837,-2.906075602636268,0.7129323935418628,6.996117700721449,4.372877011973767,-0.1124950003319372,0.6782429624367717,-3.264797996225027
17,1.7,0.4083863381535029,-4.056113750783314,1.15016677311444,7.433352080294026,4.372343795725767,-0.1195489145751969,0.2965524078778337,-4.243026871980449
18,1.8,-0.01656638809897101,-4.442940774266155,1.587360984027136,7.870546291206722,4.371942109126967,-0.1266429974783376,-0.1427186623198391,-4.397402463569354
19,1.9,-0.4384019305378632,-3.993770074511698,2.024556979781253,8.307742286960838,4.371959957541161,-0.1337352955400579,-0.5542785625882083,-3.697950216985133
20,2,-0.777746386278548,-2.793119040302025,2.46179543329497,8.744980740474555,4.372384535137168,-0.1407851358421777,-0.8582161856688175,-2.280480262083765
21,2.1,-0.9707476345421232,-1.066905924969529,2.899086579205919,9.182271886385504,4.372911459109488,-0.1477822837470661,-0.9955170552192523,-0.4202176475833019
22,2.2,-0.9810899532649389,0.8600595505131698,-2.946782460585268,9.619588153773902,4.373162673883982,-0.1547543101745035,-0.9395219546681945,1.52163711786779
23,2.3,-0.8068272991037868,2.625193532709825,-2.50948665906779,10.05688395529138,4.372958015174767,-0.1617468024728641,-0.7011032515207527,3.168041070800248
24,2.4,-0.480749481506392,3.89636281923804,-2.072242236224962,10.49412837813421,4.372444228428268,-0.1687906734458728,-0.3265538488202366,4.19931787057023
25,2.5,-0.06421232865423777,4.434380237805033,-1.63504323657388,10.93132737778529,4.371989996510838,-0.1758799676106264,0.1114013415231458,4.415228205947865
26,2.6,0.3644072180071191,4.138010695422111,-1.197851141588019,11.36851947277115,4.371920949858602,-0.1829761664406035,0.5277261336052146,3.773849542795785
27,2.7,0.7244587558327968,3.063020061091469,-0.7606224823018074,11.80574813205736,4.372286592862121,-0.190035800970227,0.8415842382424711,2.399716071911031
28,2.8,0.9481938544945401,1.411681912143437,-0.3233399990859182,12.24303061527325,4.37282483215888,-0.1970416115701763,0.9920349548291275,0.5596383526014905
29,2.9,0.9935138137537577,-0.5052827269590358,0.1139749509088995,12.68034556526807,4.373149499948173,-0.2040149553911945,0.9498658082371927,-1.389102335067014
30,3,0.8518910875290565,-2.327171797534945,0.5512777268121514,13.11764834117132,4.373027759032532,-0.2110004733037787,0.7232646301628758,-3.068126012846734
31,3.1,0.5499738535520802,-3.71117288200455,0.9885324110067231,13.55490302536589,4.37254684194572,-0.218034082925044,0.3562297572618632,-4.151422685310393
32,3.2,0.1445718087251432,-4.396868014534173,1.425737598982065,13.99210821334123,4.372051879753421,-0.2251171887655374,-0.07997296780998368,-4.428652529434597
33,3.3,-0.288033322623162,-4.255234612431932,1.862927372907083,14.42929798726625,4.37189773925018,-0.2322157086563568,-0.5006476290343256,-3.845986822366105
34,3.4,-0.6664411975532109,-3.31292288616907,2.300146866661107,14.86651748102028,4.372194937540229,-0.2392845087181694,-0.824113338763718,-2.51655967115231
35,3.5,-0.9194493997125157,-1.747241157017062,2.737419909079028,15.3037905234382,4.372730424179225,-0.2462997601160843,-0.9875639222280677,-0.6985011696232327
36,3.6,-0.9994511094805206,0.1472069616569159,-3.108453386375011,15.74110253516374,4.373120117255468,-0.2532760422063749,-0.9592627668512714,1.255182794565166
37,3.7,-0.8913929535578627,2.013956156796193,-2.671144943524807,16.17841097801395,4.373084428502022,-0.2602558931720083,-0.7447050062976603,2.965152424922541
38,3.8,-0.6156074944409008,3.501753025543009,-2.233880047672916,16.61567587386584,4.372648958518891,-0.2672792911359565,-0.3855505501102993,4.099389061586544
39,3.9,-0.2239873920903703,4.330649021467578,-1.796667433147685,17.05288848839107,4.372126145252327,-0.2743549704265611,0.04846487125693114,4.437662051692726
40,4,0.2097788828537372,4.344676477414565,-1.359478339478444,17.49007758206031,4.37189093669241,-0.2814541705731557,0.4730700426878686,3.914290144037109
41,4.100000000000001,0.6040725030213346,3.541195925937403,-0.9222671448897363,17.92728877664902,4.372111945887069,-0.2885312698002842,0.8058209034890766,2.630894581654923
42,4.2,0.8847019402147797,2.071392817931532,-0.4850040733482823,18.36455184819047,4.372630715414567,-0.2955564920746667,0.9821084144648236,0.8366676701465805
43,4.3,0.998863076374924,0.2118299052714029,-0.04769654628375465,18.801859375255,4.373075270645274,-0.3025372588259749,0.9677034629422695,-1.120011997048511
44,4.4,0.9250749929555666,-1.687591573658502,0.3896161104282407,19.23917203196699,4.373126567119931,-0.3095128959298172,0.76540300660709,-2.859222958549648
45,4.5,0.6772218878798005,-3.269470527856785,0.826890900180076,19.67644682171883,4.372747897518374,-0.3165263999938155,0.4144869982780481,-4.043268870279136
46,4.600000000000001,0.3019405813463931,-4.236155602811336,1.264111986946732,20.11366790848549,4.37221086766653,-0.3235936070430014,-0.01690846141405627,-4.442247791378682
47,4.7,-0.1301548150917717,-4.405752325951955,1.701302058947021,20.55085798048577,4.371900720002892,-0.3306918288585479,-0.4450208658989948,-3.978691418116399
48,4.800000000000001,-0.5377598719802927,-3.746348811818482,2.138506035890356,20.98806195742911,4.372039769433348,-0.3377761457310484,-0.7867251676413801,-2.742606826108617
49,4.9,-0.8441783391392418,-2.38202053136053,2.575758868410878,21.42531478994963,4.372528325205224,-0.3448116070263652,-0.9756738699842069,-0.9740001198082925
50,5,-0.991753553638237,-0.5694837586194205,3.013060479204289,21.86261640074304,4.373016107934135,-0.3517982900487873,-0.9751794822136869,0.9837246905468485
51,5.100000000000001,-0.9527172986538837,1.350208858306444,-2.832809518350798,22.29993171036755,4.373153096244996,-0.358771274240123,-0.7853379978270765,2.750443211883515
52,5.2,-0.7344147588559028,3.015841937653132,-2.395525412054381,22.73721581666396,4.372841062964185,-0.3657754617595437,-0.4430102558201825,3.983118056054852
53,5.300000000000001,-0.3779224269681502,4.114004700101894,-1.958295027202458,23.17444620151588,4.3723038485192,-0.372833370723459,-0.01466480400638501,4.44240517709539
54,5.4,0.04968097794319264,4.438063398124953,-1.521102344256215,23.61163888446213,4.371926829462446,-0.37992898159305,0.4165280601163206,4.03912644475492
55,5.5,0.4679362537687306,3.927042118385817,-1.083904315001884,24.04883691371646,4.371980292543342,-0.387019246154555,0.766845167231587,2.851585041666388
56,5.600000000000001,0.7981431715581905,2.677096237403415,-0.6466617232145344,24.48607950550381,4.372425917873469,-0.3940649481830434,0.9682667032056582,1.110361615687334
57,5.7,0.9781689586934851,0.9234195053025174,-0.2093673050533008,24.92337392366504,4.372944181612348,-0.4010588238376442,0.981683372028668,-0.8464567361068875
58,5.800000000000001,0.9741393964727464,-1.004010749717239,0.22794902615417,25.36069025487251,4.373163312074672,-0.4080307864460124,0.8044901073161908,-2.638921624445203
59,5.9,0.7868127001005136,-2.742523177727378,0.6652416297543126,25.79798285847265,4.372926036001432,-0.4150264766617084,0.4710918886901023,-3.918996581596853
60,6,0.4514368501456098,-3.964993821370667,1.102481895495543,26.23522312421388,4.372402657412324,-0.4220745047363117,0.04622345048928297,-4.438134051949383
61,6.100000000000001,0.03111722194759519,-4.441398742589611,1.539678753953289,26.67241998267163,4.371968584577436,-0.4291659400944035,-0.387620029029939,-4.095534977945994
62,6.2,-0.3950575206745935,-4.08209610985417,1.976872261314828,27.10961349003317,4.371935073615398,-0.4362607265487028,-0.7462007200823081,-2.957720590959027
63,6.300000000000001,-0.7468969970473526,-2.954693417601035,2.414104876048365,27.54684610476671,4.372326147335363,-0.4433164056310019,-0.9598942981288878,-1.245616222779651
64,6.4,-0.9581979841790769,-1.27132632503349,2.851391014867681,27.98413224358602,4.372861388193187,-0.4503185606275188,-0.9872086488393266,0.7083449723561517
65,6.5,-0.9892014234090104,0.6512575404347775,-2.994478599551451,28.42144793634648,4.373156927604549,-0.4572911616828996,-0.8228402428661524,2.524769369020993
66,6.600000000000001,-0.8340736100520989,2.451298726703407,-2.557178537796078,28.85874799810185,4.373000617553705,-0.464279393743368,-0.4987039030846165,3.850968367829701
67,6.7,-0.5220038816311148,3.790095841716244,-2.119928067089709,29.29599846880822,4.37250470706372,-0.4713172168528317,-0.07773601809273176,4.429438673707199
68,6.800000000000001,-0.1117122602144866,4.415736586616301,-1.682725576861587,29.73320095903635,4.372024902281217,-0.4784030204405454,0.358325590256565,4.147860785582909
69,6.9,0.3195994915856537,4.210498449386511,-1.245535047666745,30.17039148823119,4.371905291948416,-0.4855007850615429,0.7248124060719676,3.06090767039271
70,7,0.6907743973867664,3.212999666635766,-0.8083118867451384,30.60761464915279,4.372231609216095,-0.4925659179557691,0.9505650009729699,1.379629109508025
71,7.100000000000001,0.9319710188568817,1.610932762766576,-0.3710348973069605,31.04489163859097,4.37276989438176,-0.4995772223334285,0.9917498046500163,-0.569527079092331
72,7.2,0.997805040789236,-0.2942523241194429,0.06627851298323503,31.48220504888117,4.373134102901958,-0.5065521058590718,0.8403701117343136,-2.408100240837385
73,7.300000000000001,0.8758889263811311,-2.144069964042607,0.5035847996431454,31.91951133554108,4.37306286659909,-0.5135341130149946,0.5258187733502112,-3.779101230198317
74,7.4,0.5891627954336653,-3.590452654906672,0.9408455330492549,32.35677206894719,4.372607334061109,-0.5205616734247229,0.1091710928095968,-4.416327710550928
75,7.5,0.1915779389191375,-4.361244475383868,1.378054964817444,32.79398150071538,4.3720943176819,-0.5276405354723721,-0.3286739466120502,-4.196051705515142
76,7.600000000000001,-0.2420548253909698,-4.311410810818277,1.815244136783153,33.23117067268109,4.371891719657105,-0.534739657322497,-0.7027015466192911,-3.161043415621672
77,7.7,-0.6301417921076305,-3.450328523514959,2.252458614216002,33.66838515011393,4.372144774328476,-0.5418134737054885,-0.9402881118562333,-1.512266682131867
78,7.800000000000001,-0.8996592963018919,-1.940021560370311,2.689725821864744,34.10565235776268,4.372672076487424,-0.5488345598725815,-0.9953023125080982,0.4301414400341139
79,7.9,-0.9998940763381986,-0.06467404035586571,3.127035366466429,34.54296190236437,4.373095446016905,-0.555813309086723,-0.8570622388792104,2.289030544121633
80,8,-0.9119856405509695,1.822842756100399,-2.718838826067203,34.98027301701032,4.373111146459522,-0.5627904882566099,-0.5524094694225964,3.703466811064677
81,8.1,-0.6524751168722663,3.367367717473626,-2.281568038815963,35.41754380426156,4.37270787251238,-0.5698079948212111,-0.1404973378832554,4.398814232437148
82,8.200000000000001,-0.2701928220281765,4.278278179408146,-1.84435053710184,35.85476130597568,4.372175017141169,-0.5768787869229257,0.2986946569999034,4.240059697547373
83,8.300000000000001,0.162929804428644,4.384174349728262,-1.407161066229367,36.29195077684815,4.371894708724768,-0.5839776098662881,0.6798901834285732,3.25802800409083
84,8.4,0.5653950461872904,3.665130485444684,-0.9699542749100205,36.7291575681675,4.372067913193491,-0.5910591123627782,0.9290738755252193,1.643396717923272
85,8.5,0.8614737769115688,2.256444129040917,-0.5326972274980701,37.16641461557945,4.372570474119486,-0.5980903587666617,0.9978626310167374,-0.2903270048701913
86,8.6,0.9954548909320424,0.4231781513685995,-0.09539302967634158,37.60371881340118,4.373041978217331,-0.6050744547607678,0.8728999843809205,-2.167678976161461
87,8.700000000000001,0.9421280802577872,-1.489714364853654,0.3419213889513456,38.04103323202887,4.373144186276798,-0.6120483299489266,0.5784494837722418,-3.624140508289495
88,8.800000000000001,0.7115274853557421,-3.122297533187206,0.7792017598003161,38.47831360287784,4.372803708489756,-0.619056252915783,0.1716835250463464,-4.37691569806784
89,8.9,0.3470436398410561,-4.16737937710649,1.216428249121178,38.9155400921987,4.372264893208652,-0.626118057410757,-0.2684176069448373,-4.279840891329423
90,9,-0.08274102902120052,-4.428314000138635,1.653619667448059,39.35273151052559,4.371914183268843,-0.6332149328997048,-0.6564010565169066,-3.351764754546148
91,9.1,-0.4969568854777607,-3.856003128992584,2.090819970226504,39.78993181330403,4.372003027784445,-0.6403029239370994,-0.9169334711419859,-1.772888496976083
92,9.200000000000001,-0.8176637705923203,-2.558134573298639,2.528066744031088,40.22717858710861,4.372467738045751,-0.6473444439483629,-0.9994282078652187,0.1502231507444063
93,9.300000000000001,-0.9845164676379172,-0.7789193676133416,2.965364253240597,40.66447609631812,4.37297509209509,-0.654335228554686,-0.8878675600289611,2.044166508978882
94,9.4,-0.9661194481447158,1.146859757477321,-2.880504941208954,41.10179220904816,4.373161127300393,-0.6613074096404858,-0.6039128578290178,3.541201400070119
95,9.5,-0.7659343531445065,2.856842142526821,-2.44321570727318,41.53908144298393,4.372892339357734,-0.6683064695205516,-0.2026985656513664,4.350653937486295
96,9.600000000000001,-0.4216286400844886,4.029272118673509,-2.005979546753748,41.97631760350336,4.372361605194266,-0.6753586028169565,0.2378729788007153,4.315355630089391
97,9.700000000000001,0.002012044666317869,4.44354157634261,-1.568784583075211,42.4135125671819,4.371949636785375,-0.6824519329542582,0.6322575815453146,3.442160223413401
98,9.800000000000001,0.425274136746337,4.021700265257783,-1.131589402590772,42.85070774766633,4.371951804844387,-0.6895450462856587,0.9038790011399183,1.900612932516876
99,9.9,0.7685153090410745,2.843123180636991,-0.6943527472312411,43.28794440302587,4.372366553595357,-0.6965966847419551,0.9999974823732805,-0.009969543314124604
100,10,0.9671502224671509,1.129575087884582,-0.257063094826009,43.7252340554311,4.372896524052352,-0.7035953261525592,0.9019500450611089,-1.91861626873659
